1154	5	5	4	.	1
1155	5	4	5	.	4
1156	3	4	4	.	4
1157	.	4	2	.	1
1158	5	5	2	.	3
1159	5	5	2	.	1
1160	3	3	5	.	4
1161	.	1	5	.	4
1162	4	5	4	.	1
1163	5	1	5	.	4
1164	3	4	5	.	1
1165	2	3	5	.	4
1166	3	4	4	.	3
1167	2	4	5	.	4
1168	1	1	4	.	1
1169	1	.	1	.	4
1170	1	1	5	.	3
1171	1	1	2	.	4
1172	2	2	5	.	1
1173	2	1	5	.	1
1174	3	1	5	.	4
1175	5	3	3	.	4
1176	5	5	5	.	1
1177	3	3	4	.	4
1178	.	.	1	.	.
1179	1	5	2	.	4
1180	1	1	3	.	4
1181	1	4	5	.	2
1182	2	4	5	.	1
1183	5	2	5	.	.
1184	1	3	4	.	4
1185	3	4	5	.	1
1186	4	5	5	.	4
1187	3	4	3	.	4
1188	4	5	4	.	.
1189	1	1	5	.	2
1190	1	2	4	.	4
1191	1	3	5	.	2
1192	1	3	5	.	3
1193	5	3	3	.	1
1194	2	4	2	.	4
1195	1	1	5	.	4
1196	1	1	5	.	3
1197	1	2	5	.	2
1198	2	4	2	.	1
1199	3	2	2	.	.
1200	2	4	4	.	4
1201	3	3	1	1	3
1202	.	.	5	1	.
1203	3	2	4	3	4
1204	.	.	5	5	1
1205	4	3	2	3	3
1206	1	1	5	1	3
1207	4	5	3	1	1
1208	2	2	3	2	4
1209	4	4	3	2	1
1210	1	1	4	4	4
1211	3	.	1	1	1
1212	3	3	4	3	2
1213	2	2	3	2	4
1214	2	3	3	2	1
1215	4	3	3	1	1
1216	4	4	2	1	4
1217	2	2	4	3	3
1218	4	4	3	2	4
1219	5	5	.	2	1
1220	4	4	2	1	1
1221	.	.	5	1	.
1222	3	4	4	1	3
1223	5	5	1	1	4
1224	2	1	4	3	4
1225	3	3	4	1	1
1226	3	5	1	3	2
1227	2	3	5	1	1
1228	1	2	4	2	4
1229	3	4	4	1	1
1230	1	1	5	2	3
1231	3	4	3	1	1
1232	3	3	3	5	4
1233	3	3	5	1	4
1234	5	4	5	2	1
1235	2	3	5	3	1
1236	2	5	4	1	1
1237	4	3	5	4	2
1238	2	3	3	4	4
1239	2	1	5	4	4
1240	2	2	5	5	3
1241	3	3	4	4	4
1242	3	3	3	3	4
1243	2	1	5	1	3
1244	3	1	3	3	1
1245	3	3	4	3	4
1246	4	4	4	4	1
1247	3	4	3	3	1
1248	4	4	3	2	1
1249	4	4	4	4	4
1250	3	3	4	5	3
1251	5	5	1	1	4
1252	3	4	2	1	4
1253	2	2	3	1	4
1254	5	4	3	5	1
1255	3	3	2	1	1
1256	3	3	3	3	4
1257	5	5	2	1	4
1258	2	2	2	1	1
1259	2	1	4	5	2
1260	2	2	4	3	3
1261	3	4	5	1	1
1262	4	4	4	3	4
1263	1	1	5	5	4
1264	2	3	4	3	4
1265	5	5	3	1	3
1266	1	3	5	1	4
1267	1	1	5	4	3
1268	4	4	3	1	1
1269	1	2	5	5	3
1270	2	4	5	5	1
1271	3	3	3	1	1
1272	2	2	4	3	4
1273	3	3	4	3	1
1274	2	2	4	3	3
1275	2	5	5	5	4
1276	1	2	3	1	1
1277	2	2	5	1	4
1278	2	2	2	1	4
1279	5	5	5	4	1
1280	.	.	5	5	2
1281	3	3	3	1	4
1282	1	3	5	5	4
1283	5	4	3	1	4
1284	3	.	5	5	1
1285	2	1	5	3	1
1286	5	5	4	4	4
1287	1	3	4	3	4
1288	4	4	2	1	1
1289	2	2	2	2	1
1290	5	5	4	1	1
1291	3	2	3	3	4
1292	5	5	5	1	4
1293	4	3	3	2	3
1294	1	1	5	1	4
1295	3	4	5	3	3
1296	5	5	1	1	4
1297	3	3	3	3	4
1298	1	1	5	5	3
1299	1	3	3	3	4
1300	5	5	3	1	4
1301	3	3	4	2	4
1302	1	1	5	1	3
1303	3	3	5	1	4
1304	3	3	5	3	2
1305	2	4	2	1	4
1306	5	5	4	1	1
1307	3	2	4	3	1
1308	5	5	4	1	4
1309	3	3	3	3	1
1310	2	2	5	2	1
1311	1	1	5	4	3
1312	2	2	5	3	4
1313	5	5	5	3	4
1314	3	3	3	2	4
1315	5	.	5	1	3
1316	4	4	5	1	1
1317	5	3	4	5	4
1318	2	2	2	2	1
1319	3	3	1	1	1
1320	2	1	2	2	1
1321	1	3	4	4	1
1322	5	5	3	1	1
1323	5	5	2	1	4
1324	2	3	4	2	4
1325	4	4	3	3	4
1326	3	3	4	2	4
1327	4	4	2	1	.
1328	3	.	2	2	4
1329	3	4	5	2	4
1330	1	2	5	5	3
1331	5	5	3	3	4
1332	5	5	1	1	1
1333	1	1	5	5	4
1334	3	3	3	3	4
1335	4	4	2	1	4
1336	3	3	3	3	4
1337	2	2	5	1	4
1338	3	3	3	1	2
1339	4	3	2	1	4
1340	1	1	5	5	2
1341	3	5	3	1	2
1342	3	3	5	4	1
1343	3	3	4	4	1
1344	2	2	4	2	3
1345	2	2	5	3	4
1346	1	1	5	1	3
1347	4	3	4	3	2
1348	4	4	5	4	2
1349	3	3	3	5	3
1350	2	4	5	1	4
1351	2	1	2	1	4
1352	1	2	4	1	3
1353	2	2	2	5	4
1354	2	3	2	1	4
1355	2	2	2	1	1
1356	3	3	3	1	3
1357	3	2	4	3	4
1358	2	2	1	1	4
1359	3	3	3	3	3
1360	2	3	4	4	2
1361	3	3	3	3	4
1362	4	3	3	3	1
1363	3	4	4	5	3
1364	5	5	1	1	1
1365	4	4	3	2	3
1366	1	1	5	5	4
1367	1	1	4	3	3
1368	5	5	1	1	1
1369	3	3	2	2	3
1370	4	5	3	1	3
1371	2	3	3	1	4
1372	3	3	3	1	2
1373	2	3	4	3	4
1374	3	3	3	1	3
1375	5	5	5	5	4
1376	3	2	3	3	2
1377	2	2	4	4	4
1378	5	3	2	1	2
1379	2	1	3	1	4
1380	3	3	3	3	3
1381	3	3	3	1	1
1382	4	4	3	3	1
1383	4	4	3	3	4
1384	5	5	5	1	1
1385	3	3	3	3	4
1386	4	5	5	1	1
1387	5	5	2	2	1
1388	4	4	4	1	4
1389	1	1	3	1	2
1390	5	5	5	1	4
1391	4	3	5	1	3
1392	1	2	5	5	4
1393	3	3	4	3	2
1394	5	5	5	5	4
1395	3	3	3	1	2
1396	5	5	4	1	1
1397	2	3	5	2	1
1398	1	1	3	5	3
1399	5	5	5	1	2
1400	2	2	3	3	1
1401	2	3	5	3	1
1402	2	3	5	4	4
1403	5	5	1	1	4
1404	2	2	2	2	1
1405	4	4	4	3	4
1406	5	5	3	1	4
1407	3	4	3	4	4
1408	1	1	5	3	4
1409	1	2	4	5	4
1410	4	5	4	2	1
1411	5	5	1	5	4
1412	1	1	3	3	4
1413	4	4	3	2	4
1414	3	3	3	3	4
1415	3	3	2	3	4
1416	4	5	5	2	3
1417	1	3	2	5	4
1418	5	2	4	2	4
1419	3	5	3	3	1
1420	1	1	3	1	2
1421	2	3	4	1	3
1422	5	5	1	1	4
1423	3	3	4	1	2
1424	2	2	3	1	4
1425	3	4	4	4	1
1426	4	5	1	1	4
1427	1	3	5	5	4
1428	3	3	3	1	4
1429	3	3	2	2	4
1430	2	3	4	1	1
1431	3	3	4	2	4
1432	3	3	5	3	4
1433	5	4	4	2	4
1434	2	2	4	4	3
1435	2	2	3	3	1
1436	3	4	4	2	1
1437	4	3	3	1	2
1438	1	1	5	1	3
1439	5	5	5	1	4
1440	5	5	5	5	3
1441	2	2	5	5	4
1442	3	3	2	2	4
1443	2	3	5	5	2
1444	4	2	4	1	3
1445	2	2	5	1	4
1446	5	1	4	4	4
1447	3	1	3	5	4
1448	5	5	4	1	1
1449	2	4	4	1	1
1450	3	4	4	1	3
1451	1	2	4	3	4
1452	2	2	3	2	4
1453	4	4	2	1	3
1454	3	3	4	4	2
1455	2	2	4	1	2
1456	3	4	3	2	1
1457	2	2	4	3	4
1458	2	3	5	1	4
1459	1	1	2	1	2
1460	2	2	4	3	1
1461	5	5	4	1	1
1462	3	3	5	1	2
1463	5	5	3	1	1
1464	5	5	1	1	1
1465	2	5	5	3	3
1466	3	2	4	4	4
1467	3	3	2	2	3
1468	3	3	5	5	1
1469	2	4	3	2	4
1470	3	3	3	2	1
1471	2	4	5	1	4
1472	5	5	5	5	3
1473	5	5	3	1	1
1474	1	2	5	3	2
1475	5	5	5	5	4
1476	1	1	4	2	4
1477	1	1	5	1	3
1478	2	3	3	4	3
1479	2	4	4	3	1
1480	1	3	3	3	4
1481	3	3	4	3	1
1482	3	3	1	1	4
1483	4	5	4	1	3
1484	3	3	5	3	1
1485	4	4	5	3	4
1486	3	3	1	1	4
1487	3	2	3	3	3
1488	4	.	3	4	3
1489	4	4	3	1	1
1490	4	5	2	2	3
1491	5	5	1	2	1
1492	5	5	3	2	2
1493	4	5	4	2	4
1494	.	.	1	2	4
1495	1	1	3	3	3
1496	4	5	4	2	4
1497	4	5	4	2	2
1498	2	2	3	3	4
1499	.	.	2	2	4
1500	5	5	5	2	4
1501	2	2	5	5	3
1502	5	5	2	3	2
1503	4	3	2	3	1
1504	4	3	1	1	4
1505	3	2	3	2	4
1506	3	3	3	3	4
1507	4	5	4	2	4
1508	5	5	1	1	4
1509	5	5	3	1	4
1510	4	4	1	1	1
1511	4	5	2	2	4
1512	2	2	2	3	3
1513	4	5	4	1	2
1514	3	3	3	3	3
1515	3	2	3	3	2
1516	1	1	2	3	4
1517	2	2	2	1	4
1518	4	3	3	3	4
1519	4	5	4	2	4
1520	.	.	3	2	3
1521	5	1	3	1	2
1522	4	4	2	1	4
1523	4	4	3	3	4
1524	2	3	3	3	1
1525	3	5	4	2	1
1526	3	3	3	3	4
1527	5	5	5	2	1
1528	4	4	3	3	1
1529	4	4	2	1	1
1530	3	3	3	3	4
1531	3	3	2	3	1
1532	4	4	3	1	1
1533	3	5	2	1	4
1534	2	2	4	5	4
1535	3	.	3	1	4
1536	4	4	4	2	1
1537	2	4	3	3	4
1538	5	5	2	1	1
1539	4	4	3	1	3
1540	3	3	3	3	3
1541	2	1	2	3	2
1542	3	2	2	2	4
1543	4	3	2	1	1
1544	5	5	2	1	1
1545	1	2	2	2	4
1546	2	5	.	1	4
1547	2	2	5	5	3
1548	.	4	1	1	1
1549	1	1	5	5	4
1550	4	4	3	1	4
1551	4	4	2	1	4
1552	5	5	4	4	3
1553	4	4	4	4	3
1554	5	5	4	4	4
1555	2	3	5	4	1
1556	2	3	4	4	3
1557	3	3	4	4	4
1558	5	5	1	2	1
1559	.	.	5	1	1
1560	2	5	5	3	4
1561	.	5	3	1	1
1562	2	4	5	3	4
1563	3	1	5	5	3
1564	3	3	3	3	3
1565	5	5	1	1	1
1566	1	4	5	1	3
1567	2	5	5	3	3
1568	5	3	5	1	4
1569	2	5	5	1	4
1570	4	4	4	1	1
1571	3	2	5	2	3
1572	4	3	3	3	2
1573	5	5	4	1	3
1574	3	4	4	3	4
1575	3	3	2	1	4
1576	5	5	5	2	3
1577	2	2	5	5	4
1578	5	3	3	1	1
1579	5	5	2	2	1
1580	2	3	5	5	4
1581	5	4	5	1	2
1582	2	2	4	3	3
1583	3	5	3	1	1
1584	1	1	4	5	4
1585	2	2	4	4	3
1586	3	3	1	1	1
1587	3	2	5	4	4
1588	1	2	5	4	1
1589	3	4	2	1	1
1590	4	.	1	3	.
1591	3	5	1	1	3
1592	4	4	5	2	1
1593	2	2	5	3	4
1594	5	5	5	1	1
1595	2	2	5	2	4
1596	.	.	4	2	2
1597	4	4	2	1	4
1598	4	5	4	3	.
1599	4	5	1	1	3
1600	2	5	3	1	4
1601	5	5	3	1	1
1602	2	2	4	3	4
1603	5	5	5	1	1
1604	2	2	2	1	1
1605	5	5	1	1	1
1606	3	4	3	1	3
1607	5	5	5	1	4
1608	4	4	3	2	4
1609	4	4	4	2	3
1610	5	5	5	5	4
1611	2	5	1	1	3
1612	3	3	5	3	4
1613	4	4	4	1	1
1614	5	5	1	1	1
1615	4	3	2	2	1
1616	3	5	3	1	1
1617	3	3	3	3	4
1618	3	3	4	1	4
1619	4	4	4	3	4
1620	3	3	2	2	1
1621	4	4	4	1	1
1622	2	2	5	1	1
1623	2	2	5	3	4
1624	4	4	4	1	1
1625	5	5	5	4	4
1626	3	3	2	2	2
1627	1	1	3	3	4
1628	3	4	5	5	3
1629	4	4	4	4	4
1630	3	3	1	3	2
1631	5	5	5	5	1
1632	3	3	3	2	1
1633	2	2	5	5	1
1634	2	1	2	3	3
1635	5	5	2	2	4
1636	1	1	5	5	4
1637	3	4	3	2	4
1638	2	2	4	3	1
1639	2	1	5	1	3
1640	2	2	4	5	4
1641	3	3	5	3	4
1642	3	3	5	5	4
1643	3	3	1	1	2
1644	2	2	3	1	1
1645	4	4	.	1	4
1646	2	1	4	3	3
1647	1	1	3	3	4
1648	1	1	4	1	3
1649	1	2	2	5	1
1650	5	5	1	5	1
1651	5	5	5	1	1
1652	4	5	2	1	1
1653	5	5	5	4	3
1654	3	3	2	1	2
1655	1	1	5	3	4
1656	5	5	1	1	3
1657	1	1	5	5	4
1658	2	2	2	2	1
1659	2	3	3	3	4
1660	2	5	5	4	1
1661	3	3	3	2	4
1662	3	2	4	1	1
1663	3	3	5	3	4
1664	3	1	3	1	3
1665	3	5	1	5	1
1666	.	.	5	1	4
1667	4	4	5	5	4
1668	2	2	4	5	1
1669	3	1	5	3	4
1670	5	5	4	4	1
1671	2	2	5	5	3
1672	2	3	2	2	1
1673	4	4	5	5	4
1674	3	3	5	3	1
1675	4	4	2	1	1
1676	5	5	5	1	4
1677	3	4	5	4	4
1678	5	5	5	3	1
1679	5	3	3	1	1
1680	4	2	4	1	4
1681	3	1	2	2	4
1682	5	5	1	1	3
1683	1	1	3	1	1
1684	2	2	4	1	1
1685	3	2	3	3	1
1686	3	3	3	3	1
1687	3	3	3	2	4
1688	3	3	5	5	4
1689	3	3	3	1	1
1690	4	4	5	3	1
1691	2	2	4	1	4
1692	1	3	3	3	1
1693	4	3	3	1	1
1694	4	4	5	5	1
1695	1	4	5	1	1
1696	2	.	4	1	1
1697	1	1	3	1	3
1698	4	4	5	1	1
1699	.	5	5	1	1
1700	3	3	5	3	4
1701	5	5	5	5	4
1702	3	4	4	4	1
1703	1	1	1	3	4
1704	2	2	4	4	4
1705	1	1	3	3	2
1706	3	4	4	3	4
1707	3	2	5	5	4
1708	1	1	5	5	2
1709	3	3	2	1	4
1710	3	2	3	2	1
1711	2	2	4	5	4
1712	2	2	4	2	4
1713	2	2	3	2	3
1714	2	2	4	2	1
1715	2	2	4	4	3
1716	1	3	5	4	3
1717	5	5	5	1	4
1718	2	3	5	4	1
1719	1	1	5	5	4
1720	3	2	4	2	3
1721	3	2	5	2	4
1722	4	5	3	1	4
1723	1	1	5	5	1
1724	2	3	4	2	3
1725	3	5	5	3	1
1726	5	1	5	5	2
1727	2	3	4	3	4
1728	4	4	3	3	4
1729	3	2	3	4	1
1730	3	3	5	5	1
1731	1	1	5	5	3
1732	5	5	2	1	1
1733	1	2	5	5	4
1734	1	5	.	1	4
1735	1	3	5	3	4
1736	2	1	3	2	4
1737	2	2	4	4	4
1738	2	5	2	2	1
1739	5	4	5	1	2
1740	4	1	4	5	4
1741	1	3	5	5	4
1742	3	2	3	1	1
1743	2	4	4	5	4
1744	2	2	3	1	3
1745	3	1	5	5	2
1746	1	5	2	2	4
1747	4	5	3	2	4
1748	2	1	4	3	3
1749	4	4	2	2	1
1750	5	5	4	2	1
1751	3	2	3	2	4
1752	3	3	3	1	1
1753	2	2	5	5	4
1754	2	2	4	2	3
1755	4	4	3	1	1
1756	1	1	5	1	2
1757	3	3	2	1	3
1758	3	3	3	2	2
1759	5	5	3	3	2
1760	4	4	3	2	2
1761	4	4	2	1	1
1762	4	4	3	2	1
1763	4	4	3	1	4
1764	3	5	2	1	1
1765	4	4	3	1	4
1766	5	5	3	1	1
1767	.	4	3	1	1
1768	3	4	3	1	3
1769	2	2	3	3	4
1770	2	2	3	3	3
1771	4	4	2	1	4
1772	3	3	3	1	1
1773	4	4	2	2	4
1774	.	4	3	1	3
1775	5	5	3	1	4
1776	2	3	2	2	4
1777	5	5	3	3	4
1778	4	4	3	3	1
1779	4	4	4	3	1
1780	3	3	4	4	4
1781	2	.	5	1	1
1782	5	5	1	1	4
1783	4	4	1	1	1
1784	3	5	3	1	3
1785	4	4	3	3	2
1786	5	4	3	3	4
1787	4	4	2	2	1
1788	4	4	3	2	4
1789	4	4	1	1	1
1790	4	4	2	1	4
1791	5	5	3	1	4
1792	1	1	4	5	1
1793	4	5	4	3	3
1794	3	.	4	2	4
1795	1	3	3	3	1
1796	2	4	4	3	4
1797	5	5	3	4	1
1798	2	2	5	2	.
1799	5	5	1	1	4
1800	5	5	2	1	4
1801	3	3	3	3	1
1802	1	.	5	1	1
1803	4	4	3	1	2
1804	4	4	3	4	4
1805	2	3	3	3	4
1806	2	3	4	1	3
1807	2	3	4	2	3
1808	3	3	4	3	3
1809	4	5	2	1	1
1810	.	.	.	1	1
1811	2	2	2	1	3
1812	4	4	1	1	2
1813	2	2	5	2	1
1814	4	5	4	4	4
1815	3	3	2	2	1
1816	1	1	2	2	4
1817	3	3	5	2	3
1818	2	1	3	3	4
1819	1	1	5	5	4
1820	3	1	1	1	1
1821	2	2	5	4	1
1822	3	3	3	1	3
1823	1	2	5	4	4
1824	3	4	2	3	4
1825	2	3	2	1	1
1826	5	3	5	5	3
1827	1	2	5	5	2
1828	4	4	5	4	2
1829	5	5	5	4	4
1830	5	5	1	1	4
1831	5	5	3	1	1
1832	2	2	5	5	1
1833	3	3	4	4	4
1834	3	3	5	1	4
1835	1	5	2	2	.
1836	2	2	3	3	4
1837	5	5	5	1	4
1838	1	1	5	5	4
1839	2	3	4	4	4
1840	2	2	3	3	1
1841	4	4	5	5	4
1842	1	2	5	1	4
1843	3	3	5	5	4
1844	5	5	5	1	1
1845	4	4	4	1	3
1846	3	2	4	2	1
1847	1	1	4	3	4
1848	2	3	1	1	4
1849	2	3	5	4	4
1850	3	3	3	3	1
1851	4	2	4	3	3
1852	5	2	4	1	3
1853	1	1	3	1	2
1854	3	3	4	4	4
1855	2	1	3	3	3
1856	3	4	4	4	1
1857	5	5	1	1	3
1858	2	2	3	3	2
1859	2	1	2	1	2
1860	5	5	4	1	1
1861	4	4	2	1	4
1862	4	5	3	1	1
1863	3	3	4	3	4
1864	1	1	4	1	4
1865	5	5	2	1	1
1866	5	2	5	1	2
1867	4	4	2	2	3
1868	2	2	3	2	3
1869	5	5	2	3	4
1870	.	.	3	3	3
1871	5	5	1	1	1
1872	4	4	3	1	1
1873	2	2	1	1	3
1874	5	5	.	1	1
1875	3	3	3	4	4
1876	2	2	5	5	4
1877	5	5	4	2	1
1878	5	5	3	2	1
1879	3	3	5	2	1
1880	3	3	3	2	1
1881	4	4	4	1	1
1882	4	4	3	1	4
1883	4	5	3	3	4
1884	4	3	3	2	3
1885	3	3	2	2	4
1886	3	4	4	2	1
1887	4	4	3	3	1
1888	3	2	4	1	1
1889	3	2	4	4	4
1890	3	3	3	2	1
1891	5	5	1	1	1
1892	5	5	2	1	1
1893	4	5	4	2	4
1894	3	3	5	1	4
1895	5	5	5	2	4
1896	1	1	5	5	4
1897	3	5	2	2	1
1898	5	5	1	1	1
1899	5	5	1	1	1
1900	5	5	4	1	1
1901	3	3	2	1	1
1902	5	5	1	1	4
1903	3	2	2	2	4
1904	2	5	2	1	3
1905	5	5	1	1	1
1906	4	4	3	1	1
1907	5	5	2	1	1
1908	3	3	2	2	4
1909	1	1	3	3	4
1910	2	2	3	3	1
1911	1	2	5	1	4
1912	3	2	4	3	1
1913	4	4	3	4	4
1914	2	2	3	3	2
1915	1	1	5	5	3
1916	4	4	2	1	1
1917	2	3	3	1	4
1918	5	5	1	1	1
1919	2	3	1	1	1
1920	3	4	2	3	4
1921	4	4	2	2	4
1922	2	1	3	3	1
1923	3	3	3	3	1
1924	5	5	2	1	4
1925	3	3	4	4	4
1926	4	5	2	1	1
1927	2	3	1	1	4
1928	4	4	2	1	3
1929	2	2	4	1	3
1930	4	4	1	1	1
1931	3	4	4	2	4
1932	4	4	2	1	4
1933	3	3	3	3	3
1934	.	4	3	3	3
1935	3	3	.	5	4
1936	.	.	2	2	3
1937	5	5	4	.	1
1938	3	3	2	3	4
1939	3	3	3	1	2
1940	.	.	.	2	4
1941	3	3	2	2	2
1942	2	.	3	1	3
1943	3	3	.	3	.
1944	2	2	3	4	4
1945	4	4	3	3	4
1946	4	4	4	3	4
1947	3	3	3	3	1
1948	4	4	2	2	4
1949	5	5	2	1	4
1950	5	5	4	3	1
1951	4	5	4	3	1
1952	2	2	2	3	4
1953	3	3	3	2	1
1954	4	4	2	2	4
1955	2	4	3	2	1
1956	3	3	3	2	4
1957	5	4	3	1	4
1958	3	3	.	3	3
1959	2	2	2	2	4
1960	2	.	2	1	3
1961	5	5	.	1	1
1962	3	5	2	2	4
1963	1	.	4	5	2
1964	4	4	4	1	2
1965	1	1	5	1	1
1966	2	1	4	3	2
1967	5	5	5	1	3
1968	5	5	2	1	1
1969	3	3	4	4	1
1970	.	.	4	1	1
1971	4	4	3	1	1
1972	5	3	.	1	1
1973	3	5	5	2	4
1974	1	2	1	3	2
1975	5	5	2	1	4
1976	3	3	3	1	1
1977	5	5	1	1	1
1978	5	5	2	2	3
1979	3	3	3	1	1
1980	2	2	5	1	3
1981	3	4	2	3	1
1982	2	2	1	5	2
1983	1	2	1	1	1
1984	1	1	5	5	1
1985	5	5	.	1	.
1986	5	5	3	1	4
1987	1	2	3	1	1
1988	5	5	2	1	4
1989	5	5	4	2	1
1990	4	4	4	2	.
1991	2	2	3	1	1
1992	1	5	2	2	4
1993	3	4	5	5	1
1994	3	4	2	2	1
1995	4	5	3	2	4
1996	1	5	5	1	4
1997	3	4	5	4	1
1998	3	3	3	4	1
1999	2	3	3	1	3
2000	4	5	5	1	3
2001	1	1	5	5	1
2002	1	1	5	5	1
2003	3	.	2	2	4
2004	5	4	3	2	4
2005	5	5	5	5	1
2006	3	3	3	1	4
2007	5	5	5	3	4
2008	5	5	2	1	1
2009	1	1	5	1	.
2010	4	3	3	2	4
2011	1	1	5	5	3
2012	4	4	3	2	4
2013	1	2	3	1	.
2014	5	4	3	4	1
2015	3	2	3	2	1
2016	4	4	5	2	3
2017	4	4	4	4	1
2018	3	3	3	4	1
2019	3	3	3	3	1
2020	2	3	5	5	2
2021	3	3	4	3	4
2022	4	4	4	2	2
2023	1	2	5	4	1
2024	5	5	3	1	1
2025	5	1	5	1	4
2026	3	4	3	3	4
2027	2	4	5	2	4
2028	2	1	2	1	3
2029	4	3	1	1	1
2030	1	1	4	3	4
2031	3	4	3	3	3
2032	2	3	3	2	2
2033	2	1	5	5	1
2034	3	3	3	3	4
2035	2	2	2	3	3
2036	3	4	3	2	1
2037	3	3	5	1	3
2038	5	.	3	1	4
2039	2	2	4	3	4
2040	3	3	4	3	1
2041	5	5	1	1	1
2042	5	5	4	1	1
2043	1	2	2	1	1
2044	2	.	3	1	1
2045	2	2	4	3	4
2046	1	2	5	3	4
2047	5	5	5	1	4
2048	3	3	5	1	1
2049	3	2	4	4	4
2050	5	5	1	1	1
2051	3	3	5	1	1
2052	2	.	1	1	3
2053	3	3	3	1	2
2054	1	1	1	1	4
2055	3	3	4	3	4
2056	3	3	3	1	4
2057	3	3	5	3	4
2058	2	2	3	3	1
2059	3	3	2	2	1
2060	5	5	1	1	4
2061	2	2	5	5	1
2062	2	2	5	4	4
2063	5	5	5	1	3
2064	5	3	5	2	2
2065	2	2	5	5	4
2066	1	4	5	5	3
2067	3	3	2	2	1
2068	5	5	3	1	4
2069	3	3	4	5	1
2070	5	5	2	2	4
2071	3	4	2	1	1
2072	3	4	2	2	4
2073	2	3	5	3	1
2074	5	4	2	1	1
2075	3	3	4	3	1
2076	2	1	4	3	4
2077	4	4	5	1	1
2078	3	4	4	1	2
2079	2	3	5	5	2
2080	4	3	4	4	4
2081	3	3	3	1	1
2082	1	2	3	3	4
2083	2	1	5	5	4
2084	5	5	1	1	1
2085	3	2	3	1	1
2086	4	4	3	1	4
2087	2	1	4	4	3
2088	4	5	5	1	1
2089	5	5	1	5	4
2090	3	3	3	3	4
2091	2	3	4	4	1
2092	5	5	5	5	2
2093	3	2	5	3	4
2094	3	4	3	4	4
2095	4	5	5	3	3
2096	2	1	3	1	4
2097	5	5	1	1	4
2098	3	2	4	1	4
2099	3	4	5	4	1
2100	2	2	5	5	4
2101	2	4	4	5	4
2102	1	1	3	2	4
2103	3	4	5	1	3
2104	2	1	2	1	4
2105	1	1	5	5	4
2106	3	4	4	5	1
2107	1	3	3	3	2
2108	1	1	5	5	4
2109	1	3	5	3	3
2110	5	5	5	1	1
2111	4	5	3	4	2
2112	2	1	2	2	4
2113	5	5	4	1	3
2114	3	3	5	2	4
2115	5	5	5	5	3
2116	2	3	3	2	4
2117	4	5	4	1	1
2118	.	1	1	1	3
2119	5	5	4	5	2
2120	2	2	4	4	1
2121	2	1	5	3	3
2122	5	5	1	1	1
2123	1	2	5	5	4
2124	2	4	3	3	2
2125	2	2	5	5	1
2126	1	2	4	4	2
2127	3	3	4	5	4
2128	3	3	3	2	4
2129	2	3	1	1	1
2130	.	.	3	1	.
2131	4	4	3	2	3
2132	5	4	5	3	3
2133	.	.	3	1	2
2134	4	5	1	3	.
2135	4	5	3	1	1
2136	1	1	5	5	4
2137	1	2	3	2	4
2138	4	4	3	2	1
2139	3	3	3	2	4
2140	1	1	3	3	4
2141	2	.	3	3	1
2142	3	2	3	2	4
2143	3	3	3	1	1
2144	4	4	3	1	4
2145	2	2	3	3	4
2146	4	4	2	2	1
2147	3	3	2	1	1
2148	4	4	2	1	4
2149	2	5	4	1	3
2150	3	3	4	2	1
2151	3	3	5	5	3
2152	3	3	4	3	1
2153	3	3	3	2	4
2154	2	3	3	3	4
2155	3	4	3	5	4
2156	4	3	3	1	1
2157	4	5	3	1	1
2158	3	3	4	3	1
2159	3	3	3	1	4
2160	1	1	5	5	1
2161	2	2	5	5	4
2162	5	5	3	3	4
2163	2	3	4	3	1
2164	4	3	4	3	1
2165	3	3	3	3	4
2166	5	5	3	1	4
2167	3	3	3	3	1
2168	3	3	4	4	1
2169	1	3	5	3	2
2170	4	4	3	1	4
2171	4	2	4	1	4
2172	5	5	2	5	1
2173	3	3	4	4	4
2174	2	3	3	3	1
2175	2	3	3	3	1
2176	4	3	3	3	4
2177	2	2	5	5	4
2178	3	3	3	3	4
2179	3	3	4	2	3
2180	1	1	3	5	4
2181	2	2	4	3	3
2182	5	4	5	3	1
2183	3	2	4	4	4
2184	5	4	4	1	1
2185	3	3	3	1	1
2186	3	3	3	4	4
2187	3	4	3	4	3
2188	2	3	2	1	3
2189	5	5	4	5	4
2190	2	2	5	3	1
2191	3	2	3	1	1
2192	5	5	5	1	3
2193	.	.	3	1	.
2194	3	3	3	2	3
2195	1	4	5	2	4
2196	5	5	3	1	.
2197	2	3	2	1	1
2198	3	3	4	4	1
2199	4	5	3	4	3
2200	4	4	3	2	4
2201	4	4	3	1	4
2202	1	2	4	1	1
2203	4	4	5	1	1
2204	2	2	3	3	4
2205	4	4	2	1	.
2206	3	3	3	1	1
2207	2	3	4	1	3
2208	1	1	4	1	4
2209	1	1	5	5	4
2210	5	5	5	3	4
2211	3	3	3	3	4
2212	1	1	5	5	3
2213	3	3	3	1	4
2214	3	3	3	1	1
2215	2	2	5	1	3
2216	3	3	3	1	4
2217	3	2	4	3	3
2218	2	2	4	3	2
2219	5	5	5	1	4
2220	3	3	3	3	4
2221	1	1	5	3	3
2222	2	1	4	1	2
2223	5	5	5	1	4
2224	4	3	2	1	4
2225	5	4	3	3	3
2226	3	4	4	5	4
2227	2	3	3	1	1
2228	4	4	1	1	2
2229	3	3	2	2	1
